url,content
https://sunway.edu.np/blogs,Apply For Workshop
https://sunway.edu.np/blogs,Contact
https://sunway.edu.np/life-at-sunway,Home
https://sunway.edu.np/life-at-sunway,"About Us

Frequently Asked Questions (FAQs)"
https://sunway.edu.np/life-at-sunway,Frequently Asked Questions (FAQs)
https://sunway.edu.np/life-at-sunway,Programs
https://sunway.edu.np/life-at-sunway,Career & Placements
https://sunway.edu.np/life-at-sunway,Blogs
https://sunway.edu.np/life-at-sunway,Life at Sunway College
https://sunway.edu.np/life-at-sunway,Contact
https://sunway.edu.np/life-at-sunway,Frequently Asked Questions (FAQs)
https://sunway.edu.np/life-at-sunway,
https://sunway.edu.np/life-at-sunway,
https://sunway.edu.np/life-at-sunway,
https://sunway.edu.np/life-at-sunway,
https://sunway.edu.np/life-at-sunway,
https://sunway.edu.np/life-at-sunway,"Behind Maitidevi Temple, Maitidevi, Kathmandu"
https://sunway.edu.np/life-at-sunway,"info@sunway.edu.np
admission@sunway.edu.np"
https://sunway.edu.np/life-at-sunway,"01-4531725
01-4523736
9823047066"
https://sunway.edu.np/life-at-sunway,Blogs
https://sunway.edu.np/life-at-sunway,Events
https://sunway.edu.np/life-at-sunway,Admission
https://sunway.edu.np/life-at-sunway,Life at Sunway College
https://sunway.edu.np/life-at-sunway,Apply For Workshop
https://sunway.edu.np/life-at-sunway,Contact
https://sunway.edu.np/contact,Home
https://sunway.edu.np/contact,"About Us

Frequently Asked Questions (FAQs)"
https://sunway.edu.np/contact,Frequently Asked Questions (FAQs)
https://sunway.edu.np/contact,Programs
https://sunway.edu.np/contact,Career & Placements
https://sunway.edu.np/contact,Blogs
https://sunway.edu.np/contact,Life at Sunway College
https://sunway.edu.np/contact,Contact
https://sunway.edu.np/contact,Frequently Asked Questions (FAQs)
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,
https://sunway.edu.np/contact,"Behind Maitidevi Temple, Maitidevi, Kathmandu"
https://sunway.edu.np/contact,"info@sunway.edu.np
admission@sunway.edu.np"
https://sunway.edu.np/contact,"01-4531725
01-4523736
9823047066"
https://sunway.edu.np/contact,Blogs
https://sunway.edu.np/contact,Events
https://sunway.edu.np/contact,Admission
https://sunway.edu.np/contact,Life at Sunway College
https://sunway.edu.np/contact,Apply For Workshop
https://sunway.edu.np/contact,Contact
https://sunway.edu.np/events,Home
https://sunway.edu.np/events,"About Us

Frequently Asked Questions (FAQs)"
https://sunway.edu.np/events,Frequently Asked Questions (FAQs)
https://sunway.edu.np/events,Programs
https://sunway.edu.np/events,Career & Placements
https://sunway.edu.np/events,Blogs
https://sunway.edu.np/events,Life at Sunway College
https://sunway.edu.np/events,Contact
https://sunway.edu.np/events,Frequently Asked Questions (FAQs)
https://sunway.edu.np/events,
https://sunway.edu.np/events,
https://sunway.edu.np/events,
https://sunway.edu.np/events,
https://sunway.edu.np/events,
https://sunway.edu.np/events,"Behind Maitidevi Temple, Maitidevi, Kathmandu"
https://sunway.edu.np/events,"info@sunway.edu.np
admission@sunway.edu.np"
https://sunway.edu.np/events,"01-4531725
01-4523736
9823047066"
https://sunway.edu.np/events,Blogs
https://sunway.edu.np/events,Events
https://sunway.edu.np/events,Admission
https://sunway.edu.np/events,Life at Sunway College
https://sunway.edu.np/events,Apply For Workshop
https://sunway.edu.np/events,Contact
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Home
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,"About Us

Frequently Asked Questions (FAQs)"
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Frequently Asked Questions (FAQs)
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Programs
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Career & Placements
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Blogs
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Life at Sunway College
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Contact
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Frequently Asked Questions (FAQs)
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,"How Nepal’s Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look"
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Discover The Best Python Courses In Nepal.
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,February 2025
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,January 2024
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,December 2023
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,November 2023
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,October 2023
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,September 2023
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,August 2023
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,July 2023
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,February 2023
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,December 2022
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,November 2022
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,October 2022
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,August 2022
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Blog
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,data science
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,digital marketing
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,student blog
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Uncategorized
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,"Behind Maitidevi Temple, Maitidevi, Kathmandu"
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,"info@sunway.edu.np
admission@sunway.edu.np"
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,"01-4531725
01-4523736
9823047066"
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Blogs
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Events
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Admission
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Life at Sunway College
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Apply For Workshop
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation,Contact
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Home
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,"About Us

Frequently Asked Questions (FAQs)"
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Frequently Asked Questions (FAQs)
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Programs
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Career & Placements
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Blogs
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Life at Sunway College
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Contact
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Frequently Asked Questions (FAQs)
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,"How Nepal’s Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look"
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Discover The Best Python Courses In Nepal.
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,February 2025
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,January 2024
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,December 2023
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,November 2023
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,October 2023
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,September 2023
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,August 2023
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,July 2023
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,February 2023
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,December 2022
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,November 2022
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,October 2022
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,August 2022
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Blog
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,data science
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,digital marketing
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,student blog
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Uncategorized
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,"Behind Maitidevi Temple, Maitidevi, Kathmandu"
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,"info@sunway.edu.np
admission@sunway.edu.np"
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,"01-4531725
01-4523736
9823047066"
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Blogs
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Events
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Admission
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Life at Sunway College
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Apply For Workshop
https://sunway.edu.np/how-nepals-social-media-council-bill-2081-bs-could-impact-students-a-closer-look,Contact
https://sunway.edu.np/author/sunwayadmin,Home
https://sunway.edu.np/author/sunwayadmin,"About Us

Frequently Asked Questions (FAQs)"
https://sunway.edu.np/author/sunwayadmin,Frequently Asked Questions (FAQs)
https://sunway.edu.np/author/sunwayadmin,Programs
https://sunway.edu.np/author/sunwayadmin,Career & Placements
https://sunway.edu.np/author/sunwayadmin,Blogs
https://sunway.edu.np/author/sunwayadmin,Life at Sunway College
https://sunway.edu.np/author/sunwayadmin,Contact
https://sunway.edu.np/author/sunwayadmin,Frequently Asked Questions (FAQs)
https://sunway.edu.np/author/sunwayadmin,Connect the Arduino board to the Arduino Motor Shield and mount it on the car chassis.
https://sunway.edu.np/author/sunwayadmin,"Attach the ultrasonic sensor to the front of the car, ensuring it has a clear line of sight."
https://sunway.edu.np/author/sunwayadmin,Connect the HC-05 Bluetooth module to the Arduino board for wireless communication.
https://sunway.edu.np/author/sunwayadmin,Set up the Android device to establish a connection with the HC-05 module.
https://sunway.edu.np/author/sunwayadmin,Write the Arduino code to control the motor movements based on the input received from the ultrasonic sensor.
https://sunway.edu.np/author/sunwayadmin,Develop an Android application that communicates with the car via Bluetooth.
https://sunway.edu.np/author/sunwayadmin,Implement voice recognition capabilities in the Android application using libraries or APIs.
https://sunway.edu.np/author/sunwayadmin,Get a chance to build a Network with AI enthusiasts
https://sunway.edu.np/author/sunwayadmin,Get to know about the basic concept of AI & Data Science
https://sunway.edu.np/author/sunwayadmin,Get an opportunity to develop basic IT skills
https://sunway.edu.np/author/sunwayadmin,"Get a participation certificate in Machine Learning, Data Science, and AI"
https://sunway.edu.np/author/sunwayadmin,study in my home country.
https://sunway.edu.np/author/sunwayadmin,study in my home country with a foreign degree.
https://sunway.edu.np/author/sunwayadmin,study a bachelor’s degree in computer science and artificial intelligence.
https://sunway.edu.np/author/sunwayadmin,study a bachelor’s degree in computer science and artificial intelligence with a professional paid placement.
https://sunway.edu.np/author/sunwayadmin,study computer science and artificial intelligence in Nepal with foreign degree and a 9-month paid placement.
https://sunway.edu.np/author/sunwayadmin,Have IELTS scholarships .. ahem… what?
https://sunway.edu.np/author/sunwayadmin,Tell your brand’s story
https://sunway.edu.np/author/sunwayadmin,Connect with your audience
https://sunway.edu.np/author/sunwayadmin,Analyze customers and competitors
https://sunway.edu.np/author/sunwayadmin,"Promote your brand, product, and services with ads"
https://sunway.edu.np/author/sunwayadmin,Cotiviti Nepal
https://sunway.edu.np/author/sunwayadmin,LIS Nepal Pvt. Ltd
https://sunway.edu.np/author/sunwayadmin,OmnicomMediaGroup Nepal
https://sunway.edu.np/author/sunwayadmin,Brainnest
https://sunway.edu.np/author/sunwayadmin,Verisk Nepal Pvt. Ltd
https://sunway.edu.np/author/sunwayadmin,Fusemachines
https://sunway.edu.np/author/sunwayadmin,GrowByData
https://sunway.edu.np/author/sunwayadmin,Moonlit Solutions
https://sunway.edu.np/author/sunwayadmin,Alphateds
https://sunway.edu.np/author/sunwayadmin,Kharpann
https://sunway.edu.np/author/sunwayadmin,Keiv Technology
https://sunway.edu.np/author/sunwayadmin,Extenso Data
https://sunway.edu.np/author/sunwayadmin,
https://sunway.edu.np/author/sunwayadmin,"How Nepal’s Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look"
https://sunway.edu.np/author/sunwayadmin,For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence
https://sunway.edu.np/author/sunwayadmin,Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure
https://sunway.edu.np/author/sunwayadmin,Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024
https://sunway.edu.np/author/sunwayadmin,Discover The Best Python Courses In Nepal.
https://sunway.edu.np/author/sunwayadmin,February 2025
https://sunway.edu.np/author/sunwayadmin,January 2024
https://sunway.edu.np/author/sunwayadmin,December 2023
https://sunway.edu.np/author/sunwayadmin,November 2023
https://sunway.edu.np/author/sunwayadmin,October 2023
https://sunway.edu.np/author/sunwayadmin,September 2023
https://sunway.edu.np/author/sunwayadmin,August 2023
https://sunway.edu.np/author/sunwayadmin,July 2023
https://sunway.edu.np/author/sunwayadmin,February 2023
https://sunway.edu.np/author/sunwayadmin,December 2022
https://sunway.edu.np/author/sunwayadmin,November 2022
https://sunway.edu.np/author/sunwayadmin,October 2022
https://sunway.edu.np/author/sunwayadmin,August 2022
https://sunway.edu.np/author/sunwayadmin,Blog
https://sunway.edu.np/author/sunwayadmin,data science
https://sunway.edu.np/author/sunwayadmin,digital marketing
https://sunway.edu.np/author/sunwayadmin,student blog
https://sunway.edu.np/author/sunwayadmin,Uncategorized
https://sunway.edu.np/author/sunwayadmin,
https://sunway.edu.np/author/sunwayadmin,
https://sunway.edu.np/author/sunwayadmin,
https://sunway.edu.np/author/sunwayadmin,
https://sunway.edu.np/author/sunwayadmin,
https://sunway.edu.np/author/sunwayadmin,"Behind Maitidevi Temple, Maitidevi, Kathmandu"
https://sunway.edu.np/author/sunwayadmin,"info@sunway.edu.np
admission@sunway.edu.np"
https://sunway.edu.np/author/sunwayadmin,"01-4531725
01-4523736
9823047066"
https://sunway.edu.np/author/sunwayadmin,Blogs
https://sunway.edu.np/author/sunwayadmin,Events
https://sunway.edu.np/author/sunwayadmin,Admission
https://sunway.edu.np/author/sunwayadmin,Life at Sunway College
https://sunway.edu.np/author/sunwayadmin,Apply For Workshop
https://sunway.edu.np/author/sunwayadmin,Contact
https://sunway.edu.np/category/blog,Home
https://sunway.edu.np/category/blog,"About Us

Frequently Asked Questions (FAQs)"
https://sunway.edu.np/category/blog,Frequently Asked Questions (FAQs)
https://sunway.edu.np/category/blog,Programs
https://sunway.edu.np/category/blog,Career & Placements
https://sunway.edu.np/category/blog,Blogs
https://sunway.edu.np/category/blog,Life at Sunway College
https://sunway.edu.np/category/blog,Contact
https://sunway.edu.np/category/blog,Frequently Asked Questions (FAQs)
https://sunway.edu.np/category/blog,Participation in training sessions and workshops dedicated to LinkedIn usage.
